id,category_id,dept_id,value,period,create_time
9746,2,102,77.0,202102,2026-02-21 17:35:39
9747,3,103,78.5,202203,2026-02-21 17:35:39
9748,4,104,80.0,202304,2026-02-21 17:35:39
9749,5,101,81.5,202405,2026-02-21 17:35:39
9750,6,102,83.0,202506,2026-02-21 17:35:39
9751,7,103,81.0,202107,2026-02-21 17:35:39
9752,8,104,82.5,202208,2026-02-21 17:35:39
9753,1,101,84.0,202309,2026-02-21 17:35:39
9754,2,102,85.5,202410,2026-02-21 17:35:39
9755,3,103,87.0,202511,2026-02-21 17:35:39
9756,4,104,88.5,202112,2026-02-21 17:35:39
9757,5,101,90.0,202201,2026-02-21 17:35:39
9758,6,102,88.0,202302,2026-02-21 17:35:39
9759,7,103,89.5,202403,2026-02-21 17:35:39
9760,8,104,91.0,202504,2026-02-21 17:35:39
9761,1,101,92.5,202105,2026-02-21 17:35:39
9762,2,102,94.0,202206,2026-02-21 17:35:39
9763,3,103,95.5,202307,2026-02-21 17:35:39
9764,4,104,97.0,202408,2026-02-21 17:35:39
9765,5,101,50.0,202509,2026-02-21 17:35:39
9766,6,102,51.5,202110,2026-02-21 17:35:39
9767,7,103,53.0,202211,2026-02-21 17:35:39
9768,8,104,54.5,202312,2026-02-21 17:35:39
9769,1,101,56.0,202401,2026-02-21 17:35:39
9770,2,102,57.5,202502,2026-02-21 17:35:39
9771,3,103,59.0,202103,2026-02-21 17:35:39
9772,4,104,57.0,202204,2026-02-21 17:35:39
9773,5,101,58.5,202305,2026-02-21 17:35:39
9774,6,102,60.0,202406,2026-02-21 17:35:39
9775,7,103,61.5,202507,2026-02-21 17:35:39
9776,8,104,63.0,202108,2026-02-21 17:35:39
9777,1,101,64.5,202209,2026-02-21 17:35:39
9778,2,102,66.0,202310,2026-02-21 17:35:39
9779,3,103,64.0,202411,2026-02-21 17:35:39
9780,4,104,65.5,202512,2026-02-21 17:35:39
9781,5,101,67.0,202101,2026-02-21 17:35:39
9782,6,102,68.5,202202,2026-02-21 17:35:39
9783,7,103,70.0,202303,2026-02-21 17:35:39
9784,8,104,71.5,202404,2026-02-21 17:35:39
9785,1,101,73.0,202505,2026-02-21 17:35:39
9786,2,102,71.0,202106,2026-02-21 17:35:39
9787,3,103,72.5,202207,2026-02-21 17:35:39
9788,4,104,74.0,202308,2026-02-21 17:35:39
9789,5,101,75.5,202409,2026-02-21 17:35:39
9790,6,102,77.0,202510,2026-02-21 17:35:39
9791,7,103,78.5,202111,2026-02-21 17:35:39
9792,8,104,80.0,202212,2026-02-21 17:35:39
9793,1,101,78.0,202301,2026-02-21 17:35:39
9794,2,102,79.5,202402,2026-02-21 17:35:39
9795,3,103,81.0,202503,2026-02-21 17:35:39
9796,4,104,82.5,202104,2026-02-21 17:35:39
9797,5,101,84.0,202205,2026-02-21 17:35:39
9798,6,102,85.5,202306,2026-02-21 17:35:39
9799,7,103,87.0,202407,2026-02-21 17:35:39
9800,8,104,85.0,202508,2026-02-21 17:35:39
9801,1,101,86.5,202109,2026-02-21 17:35:39
9802,2,102,88.0,202210,2026-02-21 17:35:39
9803,3,103,89.5,202311,2026-02-21 17:35:39
9804,4,104,91.0,202412,2026-02-21 17:35:39
9805,5,101,92.5,202501,2026-02-21 17:35:39
9806,6,102,94.0,202102,2026-02-21 17:35:39
9807,7,103,92.0,202203,2026-02-21 17:35:39
9808,8,104,93.5,202304,2026-02-21 17:35:39
9809,1,101,95.0,202405,2026-02-21 17:35:39
9810,2,102,51.5,202506,2026-02-21 17:35:39
9811,3,103,53.0,202107,2026-02-21 17:35:39
9812,4,104,54.5,202208,2026-02-21 17:35:39
9813,5,101,56.0,202309,2026-02-21 17:35:39
9814,6,102,54.0,202410,2026-02-21 17:35:39
9815,7,103,55.5,202511,2026-02-21 17:35:39
9816,8,104,57.0,202112,2026-02-21 17:35:39
9817,1,101,58.5,202201,2026-02-21 17:35:39
9818,2,102,60.0,202302,2026-02-21 17:35:39
9819,3,103,61.5,202403,2026-02-21 17:35:39
9820,4,104,63.0,202504,2026-02-21 17:35:39
9821,5,101,61.0,202105,2026-02-21 17:35:39
9822,6,102,62.5,202206,2026-02-21 17:35:39
9823,7,103,64.0,202307,2026-02-21 17:35:39
9824,8,104,65.5,202408,2026-02-21 17:35:39
9825,1,101,67.0,202509,2026-02-21 17:35:39
9826,2,102,68.5,202110,2026-02-21 17:35:39
9827,3,103,70.0,202211,2026-02-21 17:35:39
9828,4,104,68.0,202312,2026-02-21 17:35:39
9829,5,101,69.5,202401,2026-02-21 17:35:39
9830,6,102,71.0,202502,2026-02-21 17:35:39
9831,7,103,72.5,202103,2026-02-21 17:35:39
9832,8,104,74.0,202204,2026-02-21 17:35:39
9833,1,101,75.5,202305,2026-02-21 17:35:39
9834,2,102,77.0,202406,2026-02-21 17:35:39
9835,3,103,75.0,202507,2026-02-21 17:35:39
9836,4,104,76.5,202108,2026-02-21 17:35:39
9837,5,101,78.0,202209,2026-02-21 17:35:39
9838,6,102,79.5,202310,2026-02-21 17:35:39
9839,7,103,81.0,202411,2026-02-21 17:35:39
9840,8,104,82.5,202512,2026-02-21 17:35:39
9841,1,101,84.0,202101,2026-02-21 17:35:39
9842,2,102,82.0,202202,2026-02-21 17:35:39
9843,3,103,83.5,202303,2026-02-21 17:35:39
9844,4,104,85.0,202404,2026-02-21 17:35:39
9845,5,101,86.5,202505,2026-02-21 17:35:39
9846,6,102,88.0,202106,2026-02-21 17:35:39
9847,7,103,89.5,202207,2026-02-21 17:35:39
9848,8,104,91.0,202308,2026-02-21 17:35:39
9849,1,101,89.0,202409,2026-02-21 17:35:39
9850,2,102,90.5,202510,2026-02-21 17:35:39
9851,3,103,92.0,202111,2026-02-21 17:35:39
9852,4,104,93.5,202212,2026-02-21 17:35:39
9853,5,101,95.0,202301,2026-02-21 17:35:39
9854,6,102,96.5,202402,2026-02-21 17:35:39
9855,7,103,53.0,202503,2026-02-21 17:35:39
9856,8,104,51.0,202104,2026-02-21 17:35:39
9857,1,101,52.5,202205,2026-02-21 17:35:39
9858,2,102,54.0,202306,2026-02-21 17:35:39
9859,3,103,55.5,202407,2026-02-21 17:35:39
9860,4,104,57.0,202508,2026-02-21 17:35:39
9861,5,101,58.5,202109,2026-02-21 17:35:39
9862,6,102,60.0,202210,2026-02-21 17:35:39
9863,7,103,58.0,202311,2026-02-21 17:35:39
9864,8,104,59.5,202412,2026-02-21 17:35:39
9865,1,101,61.0,202501,2026-02-21 17:35:39
9866,2,102,62.5,202102,2026-02-21 17:35:39
9867,3,103,64.0,202203,2026-02-21 17:35:39
9868,4,104,65.5,202304,2026-02-21 17:35:39
9869,5,101,67.0,202405,2026-02-21 17:35:39
9870,6,102,65.0,202506,2026-02-21 17:35:39
9871,7,103,66.5,202107,2026-02-21 17:35:39
9872,8,104,68.0,202208,2026-02-21 17:35:39
9873,1,101,69.5,202309,2026-02-21 17:35:39
9874,2,102,71.0,202410,2026-02-21 17:35:39
9875,3,103,72.5,202511,2026-02-21 17:35:39
9876,4,104,74.0,202112,2026-02-21 17:35:39
9877,5,101,72.0,202201,2026-02-21 17:35:39
9878,6,102,73.5,202302,2026-02-21 17:35:39
9879,7,103,75.0,202403,2026-02-21 17:35:39
9880,8,104,76.5,202504,2026-02-21 17:35:39
9881,1,101,78.0,202105,2026-02-21 17:35:39
9882,2,102,79.5,202206,2026-02-21 17:35:39
9883,3,103,81.0,202307,2026-02-21 17:35:39
9884,4,104,79.0,202408,2026-02-21 17:35:39
9885,5,101,80.5,202509,2026-02-21 17:35:39
9886,6,102,82.0,202110,2026-02-21 17:35:39
9887,7,103,83.5,202211,2026-02-21 17:35:39
9888,8,104,85.0,202312,2026-02-21 17:35:39
9889,1,101,86.5,202401,2026-02-21 17:35:39
9890,2,102,88.0,202502,2026-02-21 17:35:39
9891,3,103,86.0,202103,2026-02-21 17:35:39
9892,4,104,87.5,202204,2026-02-21 17:35:39
9893,5,101,89.0,202305,2026-02-21 17:35:39
9894,6,102,90.5,202406,2026-02-21 17:35:39
9895,7,103,92.0,202507,2026-02-21 17:35:39
9896,8,104,93.5,202108,2026-02-21 17:35:39
9897,1,101,95.0,202209,2026-02-21 17:35:39
9898,2,102,93.0,202310,2026-02-21 17:35:39
9899,3,103,94.5,202411,2026-02-21 17:35:39
9900,4,104,51.0,202512,2026-02-21 17:35:39
9901,5,101,52.5,202101,2026-02-21 17:35:39
9902,6,102,54.0,202202,2026-02-21 17:35:39
9903,7,103,55.5,202303,2026-02-21 17:35:39
9904,8,104,57.0,202404,2026-02-21 17:35:39
9905,1,101,55.0,202505,2026-02-21 17:35:39
9906,2,102,56.5,202106,2026-02-21 17:35:39
9907,3,103,58.0,202207,2026-02-21 17:35:39
9908,4,104,59.5,202308,2026-02-21 17:35:39
9909,5,101,61.0,202409,2026-02-21 17:35:39
9910,6,102,62.5,202510,2026-02-21 17:35:39
9911,7,103,64.0,202111,2026-02-21 17:35:39
9912,8,104,62.0,202212,2026-02-21 17:35:39
9913,1,101,63.5,202301,2026-02-21 17:35:39
9914,2,102,65.0,202402,2026-02-21 17:35:39
9915,3,103,66.5,202503,2026-02-21 17:35:39
9916,4,104,68.0,202104,2026-02-21 17:35:39
9917,5,101,69.5,202205,2026-02-21 17:35:39
9918,6,102,71.0,202306,2026-02-21 17:35:39
9919,7,103,69.0,202407,2026-02-21 17:35:39
9920,8,104,70.5,202508,2026-02-21 17:35:39
9921,1,101,72.0,202109,2026-02-21 17:35:39
9922,2,102,73.5,202210,2026-02-21 17:35:39
9923,3,103,75.0,202311,2026-02-21 17:35:39
9924,4,104,76.5,202412,2026-02-21 17:35:39
9925,5,101,78.0,202501,2026-02-21 17:35:39
9926,6,102,76.0,202102,2026-02-21 17:35:39
9927,7,103,77.5,202203,2026-02-21 17:35:39
9928,8,104,79.0,202304,2026-02-21 17:35:39
9929,1,101,80.5,202405,2026-02-21 17:35:39
9930,2,102,82.0,202506,2026-02-21 17:35:39
9931,3,103,83.5,202107,2026-02-21 17:35:39
9932,4,104,85.0,202208,2026-02-21 17:35:39
9933,5,101,83.0,202309,2026-02-21 17:35:39
9934,6,102,84.5,202410,2026-02-21 17:35:39
9935,7,103,86.0,202511,2026-02-21 17:35:39
9936,8,104,87.5,202112,2026-02-21 17:35:39
9937,1,101,89.0,202201,2026-02-21 17:35:39
9938,2,102,90.5,202302,2026-02-21 17:35:39
9939,3,103,92.0,202403,2026-02-21 17:35:39
9940,4,104,90.0,202504,2026-02-21 17:35:39
9941,5,101,91.5,202105,2026-02-21 17:35:39
9942,6,102,93.0,202206,2026-02-21 17:35:39
9943,7,103,94.5,202307,2026-02-21 17:35:39
9944,8,104,96.0,202408,2026-02-21 17:35:39
9945,1,101,52.5,202509,2026-02-21 17:35:39
9946,2,102,54.0,202110,2026-02-21 17:35:39
9947,3,103,52.0,202211,2026-02-21 17:35:39
9948,4,104,53.5,202312,2026-02-21 17:35:39
9949,5,101,55.0,202401,2026-02-21 17:35:39
9950,6,102,56.5,202502,2026-02-21 17:35:39
9951,7,103,58.0,202103,2026-02-21 17:35:39
9952,8,104,59.5,202204,2026-02-21 17:35:39
9953,1,101,61.0,202305,2026-02-21 17:35:39
9954,2,102,59.0,202406,2026-02-21 17:35:39
9955,3,103,60.5,202507,2026-02-21 17:35:39
9956,4,104,62.0,202108,2026-02-21 17:35:39
9957,5,101,63.5,202209,2026-02-21 17:35:39
9958,6,102,65.0,202310,2026-02-21 17:35:39
9959,7,103,66.5,202411,2026-02-21 17:35:39
9960,8,104,68.0,202512,2026-02-21 17:35:39
9961,1,101,66.0,202101,2026-02-21 17:35:39
9962,2,102,67.5,202202,2026-02-21 17:35:39
9963,3,103,69.0,202303,2026-02-21 17:35:39
9964,4,104,70.5,202404,2026-02-21 17:35:39
9965,5,101,72.0,202505,2026-02-21 17:35:39
9966,6,102,73.5,202106,2026-02-21 17:35:39
9967,7,103,75.0,202207,2026-02-21 17:35:39
9968,8,104,73.0,202308,2026-02-21 17:35:39
9969,1,101,74.5,202409,2026-02-21 17:35:39
9970,2,102,76.0,202510,2026-02-21 17:35:39
9971,3,103,77.5,202111,2026-02-21 17:35:39
9972,4,104,79.0,202212,2026-02-21 17:35:39
9973,5,101,80.5,202301,2026-02-21 17:35:39
9974,6,102,82.0,202402,2026-02-21 17:35:39
9975,7,103,80.0,202503,2026-02-21 17:35:39
9976,8,104,81.5,202104,2026-02-21 17:35:39
9977,1,101,83.0,202205,2026-02-21 17:35:39
9978,2,102,84.5,202306,2026-02-21 17:35:39
9979,3,103,86.0,202407,2026-02-21 17:35:39
9980,4,104,87.5,202508,2026-02-21 17:35:39
9981,5,101,89.0,202109,2026-02-21 17:35:39
9982,6,102,87.0,202210,2026-02-21 17:35:39
9983,7,103,88.5,202311,2026-02-21 17:35:39
9984,8,104,90.0,202412,2026-02-21 17:35:39
9985,1,101,91.5,202501,2026-02-21 17:35:39
9986,2,102,93.0,202102,2026-02-21 17:35:39
9987,3,103,94.5,202203,2026-02-21 17:35:39
9988,4,104,96.0,202304,2026-02-21 17:35:39
9989,5,101,94.0,202405,2026-02-21 17:35:39
9990,6,102,50.5,202506,2026-02-21 17:35:39
9991,7,103,52.0,202107,2026-02-21 17:35:39
9992,8,104,53.5,202208,2026-02-21 17:35:39
9993,1,101,55.0,202309,2026-02-21 17:35:39
9994,2,102,56.5,202410,2026-02-21 17:35:39
9995,3,103,58.0,202511,2026-02-21 17:35:39
9996,4,104,56.0,202112,2026-02-21 17:35:39
9997,5,101,57.5,202201,2026-02-21 17:35:39
9998,6,102,59.0,202302,2026-02-21 17:35:39
9999,7,103,60.5,202403,2026-02-21 17:35:39
10000,8,104,62.0,202504,2026-02-21 17:35:39
10001,1,101,63.5,202105,2026-02-21 17:35:39
10002,2,102,65.0,202206,2026-02-21 17:35:39
10003,3,103,63.0,202307,2026-02-21 17:35:39
10004,4,104,64.5,202408,2026-02-21 17:35:39
10005,5,101,66.0,202509,2026-02-21 17:35:39
10006,6,102,67.5,202110,2026-02-21 17:35:39
10007,7,103,69.0,202211,2026-02-21 17:35:39
10008,8,104,70.5,202312,2026-02-21 17:35:39
10009,1,101,72.0,202401,2026-02-21 17:35:39
10010,2,102,70.0,202502,2026-02-21 17:35:39
10011,3,103,71.5,202103,2026-02-21 17:35:39
10012,4,104,73.0,202204,2026-02-21 17:35:39
10013,5,101,74.5,202305,2026-02-21 17:35:39
10014,6,102,76.0,202406,2026-02-21 17:35:39
10015,7,103,77.5,202507,2026-02-21 17:35:39
10016,8,104,79.0,202108,2026-02-21 17:35:39
10017,1,101,77.0,202209,2026-02-21 17:35:39
10018,2,102,78.5,202310,2026-02-21 17:35:39
10019,3,103,80.0,202411,2026-02-21 17:35:39
10020,4,104,81.5,202512,2026-02-21 17:35:39
10021,5,101,83.0,202101,2026-02-21 17:35:39
10022,6,102,84.5,202202,2026-02-21 17:35:39
10023,7,103,86.0,202303,2026-02-21 17:35:39
10024,8,104,84.0,202404,2026-02-21 17:35:39
10025,1,101,85.5,202505,2026-02-21 17:35:39
10026,2,102,87.0,202106,2026-02-21 17:35:39
10027,3,103,88.5,202207,2026-02-21 17:35:39
10028,4,104,90.0,202308,2026-02-21 17:35:39
10029,5,101,91.5,202409,2026-02-21 17:35:39
10030,6,102,93.0,202510,2026-02-21 17:35:39
10031,7,103,91.0,202111,2026-02-21 17:35:39
10032,8,104,92.5,202212,2026-02-21 17:35:39
10033,1,101,94.0,202301,2026-02-21 17:35:39
10034,2,102,95.5,202402,2026-02-21 17:35:39
10035,3,103,52.0,202503,2026-02-21 17:35:39
10036,4,104,53.5,202104,2026-02-21 17:35:39
10037,5,101,55.0,202205,2026-02-21 17:35:39
10038,6,102,53.0,202306,2026-02-21 17:35:39
10039,7,103,54.5,202407,2026-02-21 17:35:39
10040,8,104,56.0,202508,2026-02-21 17:35:39
10041,1,101,57.5,202109,2026-02-21 17:35:39
10042,2,102,59.0,202210,2026-02-21 17:35:39
10043,3,103,60.5,202311,2026-02-21 17:35:39
10044,4,104,62.0,202412,2026-02-21 17:35:39
10045,5,101,60.0,202501,2026-02-21 17:35:39
10046,6,102,61.5,202102,2026-02-21 17:35:39
10047,7,103,63.0,202203,2026-02-21 17:35:39
10048,8,104,64.5,202304,2026-02-21 17:35:39
10049,1,101,66.0,202405,2026-02-21 17:35:39
10050,2,102,67.5,202506,2026-02-21 17:35:39
10051,3,103,69.0,202107,2026-02-21 17:35:39
10052,4,104,67.0,202208,2026-02-21 17:35:39
10053,5,101,68.5,202309,2026-02-21 17:35:39
10054,6,102,70.0,202410,2026-02-21 17:35:39
10055,7,103,71.5,202511,2026-02-21 17:35:39
10056,8,104,73.0,202112,2026-02-21 17:35:39
10057,1,101,74.5,202201,2026-02-21 17:35:39
10058,2,102,76.0,202302,2026-02-21 17:35:39
10059,3,103,74.0,202403,2026-02-21 17:35:39
10060,4,104,75.5,202504,2026-02-21 17:35:39
10061,5,101,77.0,202105,2026-02-21 17:35:39
10062,6,102,78.5,202206,2026-02-21 17:35:39
10063,7,103,80.0,202307,2026-02-21 17:35:39
10064,8,104,81.5,202408,2026-02-21 17:35:39
10065,1,101,83.0,202509,2026-02-21 17:35:39
10066,2,102,81.0,202110,2026-02-21 17:35:39
10067,3,103,82.5,202211,2026-02-21 17:35:39
10068,4,104,84.0,202312,2026-02-21 17:35:39
10069,5,101,85.5,202401,2026-02-21 17:35:39
10070,6,102,87.0,202502,2026-02-21 17:35:39
10071,7,103,88.5,202103,2026-02-21 17:35:39
10072,8,104,90.0,202204,2026-02-21 17:35:39
10073,1,101,88.0,202305,2026-02-21 17:35:39
10074,2,102,89.5,202406,2026-02-21 17:35:39
10075,3,103,91.0,202507,2026-02-21 17:35:39
10076,4,104,92.5,202108,2026-02-21 17:35:39
10077,5,101,94.0,202209,2026-02-21 17:35:39
10078,6,102,95.5,202310,2026-02-21 17:35:39
10079,7,103,97.0,202411,2026-02-21 17:35:39
10080,8,104,50.0,202512,2026-02-21 17:35:39
10081,1,101,51.5,202101,2026-02-21 17:35:39
10082,2,102,53.0,202202,2026-02-21 17:35:39
10083,3,103,54.5,202303,2026-02-21 17:35:39
10084,4,104,56.0,202404,2026-02-21 17:35:39
10085,5,101,57.5,202505,2026-02-21 17:35:39
10086,6,102,59.0,202106,2026-02-21 17:35:39
10087,7,103,57.0,202207,2026-02-21 17:35:39
10088,8,104,58.5,202308,2026-02-21 17:35:39
10089,1,101,60.0,202409,2026-02-21 17:35:39
10090,2,102,61.5,202510,2026-02-21 17:35:39
10091,3,103,63.0,202111,2026-02-21 17:35:39
10092,4,104,64.5,202212,2026-02-21 17:35:39
10093,5,101,66.0,202301,2026-02-21 17:35:39
10094,6,102,64.0,202402,2026-02-21 17:35:39
10095,7,103,65.5,202503,2026-02-21 17:35:39
10096,8,104,67.0,202104,2026-02-21 17:35:39
10097,1,101,68.5,202205,2026-02-21 17:35:39
10098,2,102,70.0,202306,2026-02-21 17:35:39
10099,3,103,71.5,202407,2026-02-21 17:35:39
10100,4,104,73.0,202508,2026-02-21 17:35:39
10101,5,101,71.0,202109,2026-02-21 17:35:39
10102,6,102,72.5,202210,2026-02-21 17:35:39
10103,7,103,74.0,202311,2026-02-21 17:35:39
10104,8,104,75.5,202412,2026-02-21 17:35:39
10105,1,101,77.0,202501,2026-02-21 17:35:39
10106,2,102,78.5,202102,2026-02-21 17:35:39
10107,3,103,80.0,202203,2026-02-21 17:35:39
10108,4,104,78.0,202304,2026-02-21 17:35:39
10109,5,101,79.5,202405,2026-02-21 17:35:39
10110,6,102,81.0,202506,2026-02-21 17:35:39
10111,7,103,82.5,202107,2026-02-21 17:35:39
10112,8,104,84.0,202208,2026-02-21 17:35:39
10113,1,101,85.5,202309,2026-02-21 17:35:39
10114,2,102,87.0,202410,2026-02-21 17:35:39
10115,3,103,85.0,202511,2026-02-21 17:35:39
10116,4,104,86.5,202112,2026-02-21 17:35:39
10117,5,101,88.0,202201,2026-02-21 17:35:39
10118,6,102,89.5,202302,2026-02-21 17:35:39
10119,7,103,91.0,202403,2026-02-21 17:35:39
10120,8,104,92.5,202504,2026-02-21 17:35:39
10121,1,101,94.0,202105,2026-02-21 17:35:39
10122,2,102,92.0,202206,2026-02-21 17:35:39
10123,3,103,93.5,202307,2026-02-21 17:35:39
10124,4,104,95.0,202408,2026-02-21 17:35:39
10125,5,101,51.5,202509,2026-02-21 17:35:39
10126,6,102,53.0,202110,2026-02-21 17:35:39
10127,7,103,54.5,202211,2026-02-21 17:35:39
10128,8,104,56.0,202312,2026-02-21 17:35:39
10129,1,101,54.0,202401,2026-02-21 17:35:39
10130,2,102,55.5,202502,2026-02-21 17:35:39
10131,3,103,57.0,202103,2026-02-21 17:35:39
10132,4,104,58.5,202204,2026-02-21 17:35:39
10133,5,101,60.0,202305,2026-02-21 17:35:39
10134,6,102,61.5,202406,2026-02-21 17:35:39
10135,7,103,63.0,202507,2026-02-21 17:35:39
10136,8,104,61.0,202108,2026-02-21 17:35:39
10137,1,101,62.5,202209,2026-02-21 17:35:39
10138,2,102,64.0,202310,2026-02-21 17:35:39
10139,3,103,65.5,202411,2026-02-21 17:35:39
10140,4,104,67.0,202512,2026-02-21 17:35:39
10141,5,101,68.5,202101,2026-02-21 17:35:39
10142,6,102,70.0,202202,2026-02-21 17:35:39
10143,7,103,68.0,202303,2026-02-21 17:35:39
10144,8,104,69.5,202404,2026-02-21 17:35:39
10145,1,101,71.0,202505,2026-02-21 17:35:39
10146,2,102,72.5,202106,2026-02-21 17:35:39
10147,3,103,74.0,202207,2026-02-21 17:35:39
10148,4,104,75.5,202308,2026-02-21 17:35:39
10149,5,101,77.0,202409,2026-02-21 17:35:39
10150,6,102,75.0,202510,2026-02-21 17:35:39
10151,7,103,76.5,202111,2026-02-21 17:35:39
10152,8,104,78.0,202212,2026-02-21 17:35:39
10153,1,101,79.5,202301,2026-02-21 17:35:39
10154,2,102,81.0,202402,2026-02-21 17:35:39
10155,3,103,82.5,202503,2026-02-21 17:35:39
10156,4,104,84.0,202104,2026-02-21 17:35:39
10157,5,101,82.0,202205,2026-02-21 17:35:39
10158,6,102,83.5,202306,2026-02-21 17:35:39
10159,7,103,85.0,202407,2026-02-21 17:35:39
10160,8,104,86.5,202508,2026-02-21 17:35:39
10161,1,101,88.0,202109,2026-02-21 17:35:39
10162,2,102,89.5,202210,2026-02-21 17:35:39
10163,3,103,91.0,202311,2026-02-21 17:35:39
10164,4,104,89.0,202412,2026-02-21 17:35:39
10165,5,101,90.5,202501,2026-02-21 17:35:39
10166,6,102,92.0,202102,2026-02-21 17:35:39
10167,7,103,93.5,202203,2026-02-21 17:35:39
10168,8,104,95.0,202304,2026-02-21 17:35:39
10169,1,101,96.5,202405,2026-02-21 17:35:39
10170,2,102,53.0,202506,2026-02-21 17:35:39
10171,3,103,51.0,202107,2026-02-21 17:35:39
10172,4,104,52.5,202208,2026-02-21 17:35:39
10173,5,101,54.0,202309,2026-02-21 17:35:39
10174,6,102,55.5,202410,2026-02-21 17:35:39
10175,7,103,57.0,202511,2026-02-21 17:35:39
10176,8,104,58.5,202112,2026-02-21 17:35:39
10177,1,101,60.0,202201,2026-02-21 17:35:39
10178,2,102,58.0,202302,2026-02-21 17:35:39
10179,3,103,59.5,202403,2026-02-21 17:35:39
10180,4,104,61.0,202504,2026-02-21 17:35:39
10181,5,101,62.5,202105,2026-02-21 17:35:39
10182,6,102,64.0,202206,2026-02-21 17:35:39
10183,7,103,65.5,202307,2026-02-21 17:35:39
10184,8,104,67.0,202408,2026-02-21 17:35:39
10185,1,101,65.0,202509,2026-02-21 17:35:39
10186,2,102,66.5,202110,2026-02-21 17:35:39
10187,3,103,68.0,202211,2026-02-21 17:35:39
10188,4,104,69.5,202312,2026-02-21 17:35:39
10189,5,101,71.0,202401,2026-02-21 17:35:39
10190,6,102,72.5,202502,2026-02-21 17:35:39
10191,7,103,74.0,202103,2026-02-21 17:35:39
10192,8,104,72.0,202204,2026-02-21 17:35:39
10193,1,101,73.5,202305,2026-02-21 17:35:39
10194,2,102,75.0,202406,2026-02-21 17:35:39
10195,3,103,76.5,202507,2026-02-21 17:35:39
10196,4,104,78.0,202108,2026-02-21 17:35:39
10197,5,101,79.5,202209,2026-02-21 17:35:39
10198,6,102,81.0,202310,2026-02-21 17:35:39
10199,7,103,79.0,202411,2026-02-21 17:35:39
10200,8,104,80.5,202512,2026-02-21 17:35:39
10201,1,101,82.0,202101,2026-02-21 17:35:39
10202,2,102,83.5,202202,2026-02-21 17:35:39
10203,3,103,85.0,202303,2026-02-21 17:35:39
10204,4,104,86.5,202404,2026-02-21 17:35:39
10205,5,101,88.0,202505,2026-02-21 17:35:39
10206,6,102,86.0,202106,2026-02-21 17:35:39
10207,7,103,87.5,202207,2026-02-21 17:35:39
10208,8,104,89.0,202308,2026-02-21 17:35:39
10209,1,101,90.5,202409,2026-02-21 17:35:39
10210,2,102,92.0,202510,2026-02-21 17:35:39
10211,3,103,93.5,202111,2026-02-21 17:35:39
10212,4,104,95.0,202212,2026-02-21 17:35:39
10213,5,101,93.0,202301,2026-02-21 17:35:39
10214,6,102,94.5,202402,2026-02-21 17:35:39
10215,7,103,51.0,202503,2026-02-21 17:35:39
10216,8,104,52.5,202104,2026-02-21 17:35:39
10217,1,101,54.0,202205,2026-02-21 17:35:39
10218,2,102,55.5,202306,2026-02-21 17:35:39
10219,3,103,57.0,202407,2026-02-21 17:35:39
10220,4,104,55.0,202508,2026-02-21 17:35:39
10221,5,101,56.5,202109,2026-02-21 17:35:39
10222,6,102,58.0,202210,2026-02-21 17:35:39
10223,7,103,59.5,202311,2026-02-21 17:35:39
10224,8,104,61.0,202412,2026-02-21 17:35:39
10225,1,101,62.5,202501,2026-02-21 17:35:39
10226,2,102,64.0,202102,2026-02-21 17:35:39
10227,3,103,62.0,202203,2026-02-21 17:35:39
10228,4,104,63.5,202304,2026-02-21 17:35:39
10229,5,101,65.0,202405,2026-02-21 17:35:39
10230,6,102,66.5,202506,2026-02-21 17:35:39
10231,7,103,68.0,202107,2026-02-21 17:35:39
10232,8,104,69.5,202208,2026-02-21 17:35:39
10233,1,101,71.0,202309,2026-02-21 17:35:39
10234,2,102,69.0,202410,2026-02-21 17:35:39
10235,3,103,70.5,202511,2026-02-21 17:35:39
10236,4,104,72.0,202112,2026-02-21 17:35:39
10237,5,101,73.5,202201,2026-02-21 17:35:39
10238,6,102,75.0,202302,2026-02-21 17:35:39
10239,7,103,76.5,202403,2026-02-21 17:35:39
10240,8,104,78.0,202504,2026-02-21 17:35:39
10241,1,101,76.0,202105,2026-02-21 17:35:39
10242,2,102,77.5,202206,2026-02-21 17:35:39
10243,3,103,79.0,202307,2026-02-21 17:35:39
10244,4,104,80.5,202408,2026-02-21 17:35:39
10245,5,101,82.0,202509,2026-02-21 17:35:39
10246,6,102,83.5,202110,2026-02-21 17:35:39
10247,7,103,85.0,202211,2026-02-21 17:35:39
10248,8,104,83.0,202312,2026-02-21 17:35:39
10249,1,101,84.5,202401,2026-02-21 17:35:39
10250,2,102,86.0,202502,2026-02-21 17:35:39
10251,3,103,87.5,202103,2026-02-21 17:35:39
10252,4,104,89.0,202204,2026-02-21 17:35:39
10253,5,101,90.5,202305,2026-02-21 17:35:39
10254,6,102,92.0,202406,2026-02-21 17:35:39
10255,7,103,90.0,202507,2026-02-21 17:35:39
10256,8,104,91.5,202108,2026-02-21 17:35:39
10257,1,101,93.0,202209,2026-02-21 17:35:39
10258,2,102,94.5,202310,2026-02-21 17:35:39
10259,3,103,96.0,202411,2026-02-21 17:35:39
10260,4,104,52.5,202512,2026-02-21 17:35:39
10261,5,101,54.0,202101,2026-02-21 17:35:39
10262,6,102,52.0,202202,2026-02-21 17:35:39
